/D (x=0.8) X,/D (x=0.8) Y,/CK (x=0.8) X,/CK (x=0.8) Y,/QD (x=0.8) X,/QD (x=0.8) Y
1.811975044044664e-07,0.8,1.811975044044664e-07,0.8,1.811975044044664e-07,0.800000429260138
1.812529514846136e-07,0.8,1.812529514846136e-07,0.8,1.812529514846136e-07,0.7999994672565837
1.813262881709391e-07,0.8,1.813262881709391e-07,0.8,1.813262881709391e-07,0.8000003102895166
1.814231257951664e-07,0.8,1.814231257951664e-07,0.8,1.814231257951664e-07,0.7999996032625947
1.8151e-07,0.8,1.8151e-07,0.8,1.8151e-07,0.8000002240337256
1.815100390625e-07,0.8,1.815100390625e-07,0.7968749999983339,1.815100390625e-07,0.7999823008148298
1.815101171875e-07,0.8,1.815101171875e-07,0.7906249999978966,1.815101171875e-07,0.7999372592176478
1.815102734375e-07,0.8,1.815102734375e-07,0.7781249999970222,1.815102734375e-07,0.7998335206722597
1.815104595861312e-07,0.8,1.815104595861312e-07,0.7632331095062898,1.815104595861312e-07,0.7997864489596619
1.81510774492287e-07,0.8,1.81510774492287e-07,0.7380406170384654,1.81510774492287e-07,0.799668150631214
1.815113311055794e-07,0.8,1.815113311055794e-07,0.6935115536456096,1.815113311055794e-07,0.7995188632126777
1.815122501688497e-07,0.8,1.815122501688497e-07,0.6199864920267135,1.815122501688497e-07,0.7993905337328998
1.815139126193519e-07,0.8,1.815139126193519e-07,0.4869904518510368,1.815139126193519e-07,0.7993817614040311
1.815167086981986e-07,0.8,1.815167086981986e-07,0.2633041441106644,1.815167086981986e-07,0.7996179525992977
1.815183543490993e-07,0.8,1.815183543490993e-07,0.1316520720541549,1.815183543490993e-07,0.7997901667143075
1.8152e-07,0.8,1.8152e-07,0,1.8152e-07,0.7998879357356786
1.81520116109452e-07,0.8,1.81520116109452e-07,0,1.81520116109452e-07,0.7999713850110958
1.81520348328356e-07,0.8,1.81520348328356e-07,0,1.81520348328356e-07,0.8001497545554221
1.815204644378081e-07,0.8,1.815204644378081e-07,0,1.815204644378081e-07,0.8002907091031533
1.815206966567121e-07,0.8,1.815206966567121e-07,0,1.815206966567121e-07,0.8004627164220508
1.815211321808005e-07,0.8,1.815211321808005e-07,0,1.815211321808005e-07,0.8007148932407958
1.815217447112137e-07,0.8,1.815217447112137e-07,0,1.815217447112137e-07,0.8009288568470584
1.815220509764203e-07,0.8,1.815220509764203e-07,0,1.815220509764203e-07,0.8009896899351922
1.815226635068335e-07,0.8,1.815226635068335e-07,0,1.815226635068335e-07,0.8010301419282959
1.815238885676599e-07,0.8,1.815238885676599e-07,0,1.815238885676599e-07,0.8009442893254902
1.815261821161258e-07,0.8,1.815261821161258e-07,0,1.815261821161258e-07,0.8005927049472303
1.81529439751715e-07,0.8,1.81529439751715e-07,0,1.81529439751715e-07,0.8001456546093092
1.815332455728695e-07,0.8,1.815332455728695e-07,0,1.815332455728695e-07,0.799918180826831
1.815382937439226e-07,0.8,1.815382937439226e-07,0,1.815382937439226e-07,0.7998689781452496
1.815445709920561e-07,0.8,1.815445709920561e-07,0,1.815445709920561e-07,0.7999008884594788
1.815495086411657e-07,0.8,1.815495086411657e-07,0,1.815495086411657e-07,0.7999496438139789
1.815535000401452e-07,0.8,1.815535000401452e-07,0,1.815535000401452e-07,0.7999655013741923
1.815576385810069e-07,0.8,1.815576385810069e-07,0,1.815576385810069e-07,0.799979425439458
1.81559969518514e-07,0.8,1.81559969518514e-07,0,1.81559969518514e-07,0.7999839814622798
1.815623404469917e-07,0.8,1.815623404469917e-07,0,1.815623404469917e-07,0.7999898894505674
1.815649844749029e-07,0.8,1.815649844749029e-07,0,1.815649844749029e-07,0.7999931109926435
1.815675208477392e-07,0.8,1.815675208477392e-07,0,1.815675208477392e-07,0.7999968441329701
1.815705328818524e-07,0.8,1.815705328818524e-07,0,1.815705328818524e-07,0.7999979443195834
1.815744924947814e-07,0.8,1.815744924947814e-07,0,1.815744924947814e-07,0.7999999730182074
1.815798389024159e-07,0.8,1.815798389024159e-07,0,1.815798389024159e-07,0.8000009733760772
1.815874390359625e-07,0.8,1.815874390359625e-07,0,1.815874390359625e-07,0.8000019235513856
1.815975454360869e-07,0.8,1.815975454360869e-07,0,1.815975454360869e-07,0.800000474877077
1.81610105377587e-07,0.8,1.81610105377587e-07,0,1.81610105377587e-07,0.8000007693315342
1.81626907537442e-07,0.8,1.81626907537442e-07,0,1.81626907537442e-07,0.7999995092886727
1.816520937423252e-07,0.8,1.816520937423252e-07,0,1.816520937423252e-07,0.8000003967821271
1.816967485195097e-07,0.8,1.816967485195097e-07,0,1.816967485195097e-07,0.7999994653792314
1.817860580738785e-07,0.8,1.817860580738785e-07,0,1.817860580738785e-07,0.8000004011063908
1.818930290369392e-07,0.8,1.818930290369392e-07,0,1.818930290369392e-07,0.7999994641950091
1.82e-07,0.8,1.82e-07,0,1.82e-07,0.800000401761841
1.820000390625e-07,0.8,1.820000390625e-07,0.003124999999523779,1.820000390625e-07,0.8000272751516836
1.820001171875e-07,0.8,1.820001171875e-07,0.009374999999961001,1.820001171875e-07,0.8001005714696477
1.820002734375e-07,0.8,1.820002734375e-07,0.02187500000083544,1.820002734375e-07,0.8002594389504938
1.820004532414381e-07,0.8,1.820004532414381e-07,0.03625931504847277,1.820004532414381e-07,0.800413781747877
1.820007144291083e-07,0.8,1.820007144291083e-07,0.05715432866250273,1.820007144291083e-07,0.8006076154232263
1.820012163267189e-07,0.8,1.820012163267189e-07,0.09730613751465658,1.820012163267189e-07,0.8008728182242759
1.82002042505861e-07,0.8,1.82002042505861e-07,0.1634004688784377,1.82002042505861e-07,0.8010888150919369
1.820035244525683e-07,0.8,1.820035244525683e-07,0.2819562054611239,1.820035244525683e-07,0.801072012152931
1.820059156440602e-07,0.8,1.820059156440602e-07,0.4732515248199575,1.820059156440602e-07,0.8006126831306161
1.820079578220301e-07,0.8,1.820079578220301e-07,0.6366257624100848,1.820079578220301e-07,0.7999820121798388
1.820089789110151e-07,0.8,1.820089789110151e-07,0.7183128812051487,1.820089789110151e-07,0.7996485200817945
1.8201e-07,0.8,1.8201e-07,0.8,1.8201e-07,0.7991900806981915
1.820100909449081e-07,0.8,1.820100909449081e-07,0.8,1.820100909449081e-07,0.7991075361962602
1.820101364173622e-07,0.8,1.820101364173622e-07,0.8,1.820101364173622e-07,0.7990647311707799
1.820102273622704e-07,0.8,1.820102273622704e-07,0.8,1.820102273622704e-07,0.7989809215203429
1.820104092520866e-07,0.8,1.820104092520866e-07,0.8,1.820104092520866e-07,0.7988325294836991
1.820106924127711e-07,0.8,1.820106924127711e-07,0.8,1.820106924127711e-07,0.7986362077369945
1.820108339931133e-07,0.8,1.820108339931133e-07,0.8,1.820108339931133e-07,0.7985483022960852
1.820111171537978e-07,0.8,1.820111171537978e-07,0.8,1.820111171537978e-07,0.7984059756898308
1.820116834751667e-07,0.8,1.820116834751667e-07,0.8,1.820116834751667e-07,0.7982347721906001
1.820128161179044e-07,0.8,1.820128161179044e-07,0.8,1.820128161179044e-07,0.7981898352553068
1.8201508140338e-07,0.8,1.8201508140338e-07,0.8,1.8201508140338e-07,0.7986271267960422
1.820178881887615e-07,0.8,1.820178881887615e-07,0.8,1.820178881887615e-07,0.7993538861114803
1.820213260893607e-07,0.8,1.820213260893607e-07,0.8,1.820213260893607e-07,0.7999500125287387
1.820246837445558e-07,0.8,1.820246837445558e-07,0.8,1.820246837445558e-07,0.800216194782376
1.820288219551994e-07,0.8,1.820288219551994e-07,0.8,1.820288219551994e-07,0.8002779319272318
1.820334031745438e-07,0.8,1.820334031745438e-07,0.8,1.820334031745438e-07,0.8003627543039525
1.820383789526602e-07,0.8,1.820383789526602e-07,0.8,1.820383789526602e-07,0.8005093634363124
1.820433579836912e-07,0.8,1.820433579836912e-07,0.8,1.820433579836912e-07,0.8004575373926013
1.820498726084128e-07,0.8,1.820498726084128e-07,0.8,1.820498726084128e-07,0.8001737277285805
1.820545762061091e-07,0.8,1.820545762061091e-07,0.8,1.820545762061091e-07,0.8000030874815296
1.820606029043269e-07,0.8,1.820606029043269e-07,0.8,1.820606029043269e-07,0.799915945096775
1.820677284132531e-07,0.8,1.820677284132531e-07,0.8,1.820677284132531e-07,0.7999020567353976
1.820777633612987e-07,0.8,1.820777633612987e-07,0.8,1.820777633612987e-07,0.7999383350014769
1.820908952741168e-07,0.8,1.820908952741168e-07,0.8,1.820908952741168e-07,0.7999860634770799
1.821066281010941e-07,0.8,1.821066281010941e-07,0.8,1.821066281010941e-07,0.7999941588880876
1.821267087506543e-07,0.8,1.821267087506543e-07,0.8,1.821267087506543e-07,0.8000002198062546
1.821550291714343e-07,0.8,1.821550291714343e-07,0.8,1.821550291714343e-07,0.7999990271891473
1.821977266996881e-07,0.8,1.821977266996881e-07,0.8,1.821977266996881e-07,0.8000004269044024
1.822288633498441e-07,0.8,1.822288633498441e-07,0.8,1.822288633498441e-07,0.7999995297948951
1.8226e-07,0.8,1.8226e-07,0.8,1.8226e-07,0.8000001570614511
1.8226015625e-07,0.7875000000012432,1.8226015625e-07,0.8,1.8226015625e-07,0.8000002714726312
1.8226046875e-07,0.7625000000037294,1.8226046875e-07,0.8,1.8226046875e-07,0.8000002146889452
1.82260625e-07,0.7500000000049726,1.82260625e-07,0.8,1.82260625e-07,0.8000001756861753
1.822609374999999e-07,0.7250000000074589,1.822609374999999e-07,0.8,1.822609374999999e-07,0.8000001347035248
1.822615624999999e-07,0.6750000000124314,1.822615624999999e-07,0.8,1.822615624999999e-07,0.8000000516389176
1.822625905206161e-07,0.5927583507167173,1.822625905206161e-07,0.8,1.822625905206161e-07,0.7999999895134718
1.822645153122006e-07,0.4387750239571808,1.822645153122006e-07,0.8,1.822645153122006e-07,0.7999999478201844
1.822672576561003e-07,0.2193875119781368,1.822672576561003e-07,0.8,1.822672576561003e-07,0.7999999876707633
1.822686288280501e-07,0.1096937559896736,1.822686288280501e-07,0.8,1.822686288280501e-07,0.7999999965739188
1.8227e-07,0,1.8227e-07,0.8,1.8227e-07,0.8000000215996116
1.822700718438506e-07,0,1.822700718438506e-07,0.8,1.822700718438506e-07,0.8000000190215462
1.822702155315518e-07,0,1.822702155315518e-07,0.8,1.822702155315518e-07,0.8000000255287101
1.822705029069541e-07,0,1.822705029069541e-07,0.8,1.822705029069541e-07,0.8000000342227435
1.822705731580098e-07,0,1.822705731580098e-07,0.8,1.822705731580098e-07,0.8000000349171033
1.822707136601213e-07,0,1.822707136601213e-07,0.8,1.822707136601213e-07,0.8000000370603797
1.822709946643441e-07,0,1.822709946643441e-07,0.8,1.822709946643441e-07,0.8000000365154141
1.822714089269219e-07,0,1.822714089269219e-07,0.8,1.822714089269219e-07,0.8000000314796207
1.822722374520776e-07,0,1.822722374520776e-07,0.8,1.822722374520776e-07,0.8000000073383831
1.822738945023889e-07,0,1.822738945023889e-07,0.8,1.822738945023889e-07,0.7999999467745351
1.82276461795488e-07,0,1.82276461795488e-07,0.8,1.82276461795488e-07,0.7999998783061385
1.822787528368154e-07,0,1.822787528368154e-07,0.8,1.822787528368154e-07,0.7999998625337541
1.822797481460885e-07,0,1.822797481460885e-07,0.8,1.822797481460885e-07,0.7999998644071615
1.822817135053194e-07,0,1.822817135053194e-07,0.8,1.822817135053194e-07,0.7999998749084912
1.82283792942445e-07,0,1.82283792942445e-07,0.8,1.82283792942445e-07,0.7999998834673059
1.822866275692027e-07,0,1.822866275692027e-07,0.8,1.822866275692027e-07,0.7999998910787847
1.822901788990345e-07,0,1.822901788990345e-07,0.8,1.822901788990345e-07,0.799999903709548
1.822945657848836e-07,0,1.822945657848836e-07,0.8,1.822945657848836e-07,0.7999999254610758
1.822979789542305e-07,0,1.822979789542305e-07,0.8,1.822979789542305e-07,0.7999999339142002
1.823012368647101e-07,0,1.823012368647101e-07,0.8,1.823012368647101e-07,0.7999999314578191
1.823026960331266e-07,0,1.823026960331266e-07,0.8,1.823026960331266e-07,0.7999999207225537
1.823053880587471e-07,0,1.823053880587471e-07,0.8,1.823053880587471e-07,0.7999998606211609
1.82305909907488e-07,0,1.82305909907488e-07,0.8,1.82305909907488e-07,0.7999998397036863
1.8230695360497e-07,0,1.8230695360497e-07,0.8,1.8230695360497e-07,0.7999997982538044
1.82307475453711e-07,0,1.82307475453711e-07,0.8,1.82307475453711e-07,0.7999997662591544
1.823085191511929e-07,0,1.823085191511929e-07,0.8,1.823085191511929e-07,0.7999997444442561
1.823106065461568e-07,0,1.823106065461568e-07,0.8,1.823106065461568e-07,0.7999997648387031
1.823131244492762e-07,0,1.823131244492762e-07,0.8,1.823131244492762e-07,0.799999870122457
1.82315793459277e-07,0,1.82315793459277e-07,0.8,1.82315793459277e-07,0.7999999922809858
1.823188414973366e-07,0,1.823188414973366e-07,0.8,1.823188414973366e-07,0.8000000598566253
1.823229478924408e-07,0,1.823229478924408e-07,0.8,1.823229478924408e-07,0.8000000547625042
1.823293994524535e-07,0,1.823293994524535e-07,0.8,1.823293994524535e-07,0.7999999938731397
1.823387151571609e-07,0,1.823387151571609e-07,0.8,1.823387151571609e-07,0.7999999655087954
1.823505360025135e-07,0,1.823505360025135e-07,0.8,1.823505360025135e-07,0.7999999473470714
1.823585854396901e-07,0,1.823585854396901e-07,0.8,1.823585854396901e-07,0.7999998943870313
1.823678564579145e-07,0,1.823678564579145e-07,0.8,1.823678564579145e-07,0.7999998996496543
1.823746947349117e-07,0,1.823746947349117e-07,0.8,1.823746947349117e-07,0.7999999096526057
1.823805217425391e-07,0,1.823805217425391e-07,0.8,1.823805217425391e-07,0.7999999089081054
1.823845823694064e-07,0,1.823845823694064e-07,0.8,1.823845823694064e-07,0.7999999100761275
1.823889155899079e-07,0,1.823889155899079e-07,0.8,1.823889155899079e-07,0.7999999107911748
1.82393077958157e-07,0,1.82393077958157e-07,0.8,1.82393077958157e-07,0.7999999219534657
1.8239819562198e-07,0,1.8239819562198e-07,0.8,1.8239819562198e-07,0.7999999371863509
1.824029987355263e-07,0,1.824029987355263e-07,0.8,1.824029987355263e-07,0.7999999464769586
1.824085383103146e-07,0,1.824085383103146e-07,0.8,1.824085383103146e-07,0.7999999475787969
1.824154484852265e-07,0,1.824154484852265e-07,0.8,1.824154484852265e-07,0.7999999421519178
1.82424914823204e-07,0,1.82424914823204e-07,0.8,1.82424914823204e-07,0.7999999350524495
1.824382504058872e-07,0,1.824382504058872e-07,0.8,1.824382504058872e-07,0.7999999350691432
1.824560365957263e-07,0,1.824560365957263e-07,0.8,1.824560365957263e-07,0.7999999386504895
1.824765989720043e-07,0,1.824765989720043e-07,0.8,1.824765989720043e-07,0.7999999394601548
1.824932994860022e-07,0,1.824932994860022e-07,0.8,1.824932994860022e-07,0.7999999383288904
1.8251e-07,0,1.8251e-07,0.8,1.8251e-07,0.799999938506421
1.825100390625e-07,0,1.825100390625e-07,0.7968749999986813,1.825100390625e-07,0.7999818347988004
1.825101171875e-07,0,1.825101171875e-07,0.7906249999982441,1.825101171875e-07,0.7999312455599377
1.825102734375e-07,0,1.825102734375e-07,0.7781249999973696,1.825102734375e-07,0.7998328022848196
1.825104602381294e-07,0,1.825104602381294e-07,0.7631809496476145,1.825104602381294e-07,0.7997341133884476
1.825107712411106e-07,0,1.825107712411106e-07,0.7383007111535866,1.825107712411106e-07,0.7996727725102932
1.825113168629346e-07,0,1.825113168629346e-07,0.6946509652311269,1.825113168629346e-07,0.7995243871576073
1.825122118030602e-07,0,1.825122118030602e-07,0.6230557551841195,1.825122118030602e-07,0.7993941904044271
1.825138205599737e-07,0,1.825138205599737e-07,0.4943552021066135,1.825138205599737e-07,0.7993760362886809
1.825166689778489e-07,0,1.825166689778489e-07,0.2664817720914817,1.825166689778489e-07,0.7996081149485283
1.825183344889244e-07,0,1.825183344889244e-07,0.133240886045796,1.825183344889244e-07,0.7997897814182158
1.8252e-07,0,1.8252e-07,0,1.8252e-07,0.799930116459727
1.825201062153316e-07,0,1.825201062153316e-07,0,1.825201062153316e-07,0.800009217678103
1.825203186459947e-07,0,1.825203186459947e-07,0,1.825203186459947e-07,0.8002234533229052
1.825204248613263e-07,0,1.825204248613263e-07,0,1.825204248613263e-07,0.8003228599646781
1.825206372919894e-07,0,1.825206372919894e-07,0,1.825206372919894e-07,0.8004918695765483
1.825210309526199e-07,0,1.825210309526199e-07,0,1.825210309526199e-07,0.8007412452877775
1.825211702097146e-07,0,1.825211702097146e-07,0,1.825211702097146e-07,0.8008086900489916
1.825214487239041e-07,0,1.825214487239041e-07,0,1.825214487239041e-07,0.8009206529387952
1.82522005752283e-07,0,1.82522005752283e-07,0,1.82522005752283e-07,0.8010585593111355
1.825230891645665e-07,0,1.825230891645665e-07,0,1.825230891645665e-07,0.8010785297310581
1.825252559891335e-07,0,1.825252559891335e-07,0,1.825252559891335e-07,0.8007803476388602
1.825278588329028e-07,0,1.825278588329028e-07,0,1.825278588329028e-07,0.8003330994563721
1.825312126645304e-07,0,1.825312126645304e-07,0,1.825312126645304e-07,0.8000106355426936
1.825352382171929e-07,0,1.825352382171929e-07,0,1.825352382171929e-07,0.7999205648570572
1.825405938559938e-07,0,1.825405938559938e-07,0,1.825405938559938e-07,0.7998951644372512
1.825461418704748e-07,0,1.825461418704748e-07,0,1.825461418704748e-07,0.799867564084381
1.825505272316656e-07,0,1.825505272316656e-07,0,1.825505272316656e-07,0.7998002922664877
1.825543430510455e-07,0,1.825543430510455e-07,0,1.825543430510455e-07,0.7997210718336419
1.825568570650027e-07,0,1.825568570650027e-07,0,1.825568570650027e-07,0.7996969469426011
1.825590293952076e-07,0,1.825590293952076e-07,0,1.825590293952076e-07,0.7996878811768707
1.82561261514207e-07,0,1.82561261514207e-07,0,1.82561261514207e-07,0.7996804674878575
1.82563622643169e-07,0,1.82563622643169e-07,0,1.82563622643169e-07,0.799670586680219
1.825663542302116e-07,0,1.825663542302116e-07,0,1.825663542302116e-07,0.7996479998988948
1.825690980267944e-07,0,1.825690980267944e-07,0,1.825690980267944e-07,0.7996086365739261
1.825726830500398e-07,0,1.825726830500398e-07,0,1.825726830500398e-07,0.7995190445974738
1.825773514703994e-07,0,1.825773514703994e-07,0,1.825773514703994e-07,0.7993173715807858
1.825838996458532e-07,0,1.825838996458532e-07,0,1.825838996458532e-07,0.7988818951396451
1.825915791330892e-07,0,1.825915791330892e-07,0,1.825915791330892e-07,0.7985945921363673
1.82600584328492e-07,0,1.82600584328492e-07,0,1.82600584328492e-07,0.8004585040672195
1.826077119564003e-07,0,1.826077119564003e-07,0,1.826077119564003e-07,0.8072204644059049
1.826131858559578e-07,0,1.826131858559578e-07,0,1.826131858559578e-07,0.8190169541605984
1.826182088566889e-07,0,1.826182088566889e-07,0,1.826182088566889e-07,0.8453771722718714
1.826240965254336e-07,0,1.826240965254336e-07,0,1.826240965254336e-07,0.8934335260618641
1.826272458427012e-07,0,1.826272458427012e-07,0,1.826272458427012e-07,0.9055733187988239
1.826307101800422e-07,0,1.826307101800422e-07,0,1.826307101800422e-07,0.8655484202994473
1.826332056121198e-07,0,1.826332056121198e-07,0,1.826332056121198e-07,0.788602948807322
1.82636056592954e-07,0,1.82636056592954e-07,0,1.82636056592954e-07,0.6599709208577104
1.826393589847406e-07,0,1.826393589847406e-07,0,1.826393589847406e-07,0.4847204719137858
1.82641793998961e-07,0,1.82641793998961e-07,0,1.82641793998961e-07,0.3534428424699186
1.826443794964209e-07,0,1.826443794964209e-07,0,1.826443794964209e-07,0.2241821152154504
1.826471237754036e-07,0,1.826471237754036e-07,0,1.826471237754036e-07,0.1125508548513343
1.826497677769654e-07,0,1.826497677769654e-07,0,1.826497677769654e-07,0.04949068078388552
1.826521405366447e-07,0,1.826521405366447e-07,0,1.826521405366447e-07,0.0238390790135604
1.826553842277703e-07,0,1.826553842277703e-07,0,1.826553842277703e-07,0.008935481677554414
1.826577203824006e-07,0,1.826577203824006e-07,0,1.826577203824006e-07,0.004563025942797056
1.826608138812591e-07,0,1.826608138812591e-07,0,1.826608138812591e-07,0.001910638487691626
1.826648618097665e-07,0,1.826648618097665e-07,0,1.826648618097665e-07,0.0006437072341746713
