/Q X,/Q Y,/CLK X,/CLK Y,/D X,/D Y
3.010455629318542e-09,-1.143665466601849e-06,3.010455629318542e-09,0,3.010455629318542e-09,0.7635496545166131
3.010761306011486e-09,-1.742507678983707e-06,3.010761306011486e-09,0,3.010761306011486e-09,0.7390955190810874
3.011300722134036e-09,-2.163942565446124e-06,3.011300722134036e-09,0,3.011300722134036e-09,0.6959422292771273
3.012183591377181e-09,-2.061888781535585e-06,3.012183591377181e-09,0,3.012183591377181e-09,0.6253126898255019
3.013656751207091e-09,-7.598530808747596e-07,3.013656751207091e-09,0,3.013656751207091e-09,0.5074599034327214
3.015666982484906e-09,7.179485667585693e-07,3.015666982484906e-09,0,3.015666982484906e-09,0.3466414012074858
3.018122717475538e-09,2.099456245570824e-06,3.018122717475538e-09,0,3.018122717475538e-09,0.1501826019569333
3.01906135873777e-09,2.393513548170313e-06,3.01906135873777e-09,0,3.01906135873777e-09,0.07509130097843497
3.02e-09,2.093944766833513e-06,3.02e-09,0,3.02e-09,0
3.02006851406713e-09,2.235251030704957e-06,3.02006851406713e-09,0,3.02006851406713e-09,0
3.020102771100695e-09,2.328067769093285e-06,3.020102771100695e-09,0,3.020102771100695e-09,0
3.020171285167824e-09,2.592679121941575e-06,3.020171285167824e-09,0,3.020171285167824e-09,0
3.020308313302084e-09,3.127357125951002e-06,3.020308313302084e-09,0,3.020308313302084e-09,0
3.020483725631418e-09,3.647367061081451e-06,3.020483725631418e-09,0,3.020483725631418e-09,0
3.020834550290086e-09,4.271055577222852e-06,3.020834550290086e-09,0,3.020834550290086e-09,0
3.021536199607421e-09,4.334659701867844e-06,3.021536199607421e-09,0,3.021536199607421e-09,0
3.022939498242092e-09,2.419067473348101e-06,3.022939498242092e-09,0,3.022939498242092e-09,0
3.024734233814952e-09,-3.895128320019555e-07,3.024734233814952e-09,0,3.024734233814952e-09,0
3.027218846453166e-09,-2.633986441284437e-06,3.027218846453166e-09,0,3.027218846453166e-09,0
3.029497096173214e-09,-2.65750217325684e-06,3.029497096173214e-09,0,3.029497096173214e-09,0
3.031446062138029e-09,-1.844357395606415e-06,3.031446062138029e-09,0,3.031446062138029e-09,0
3.033523206299061e-09,-1.130692308193996e-06,3.033523206299061e-09,0,3.033523206299061e-09,0
3.036320814712322e-09,-1.166847831869133e-07,3.036320814712322e-09,0,3.036320814712322e-09,0
3.040661445266368e-09,6.828385981048962e-07,3.040661445266368e-09,0,3.040661445266368e-09,0
3.046814167421648e-09,6.352349821658236e-07,3.046814167421648e-09,0,3.046814167421648e-09,0
3.054209972185696e-09,9.701682215132468e-08,3.054209972185696e-09,0,3.054209972185696e-09,0
3.064204182170746e-09,-2.465995726952133e-07,3.064204182170746e-09,0,3.064204182170746e-09,0
3.072913581483534e-09,-3.447393418153384e-07,3.072913581483534e-09,0,3.072913581483534e-09,0
3.081159353658754e-09,-1.747042263517287e-07,3.081159353658754e-09,0,3.081159353658754e-09,0
3.088940684114719e-09,2.479615663569622e-07,3.088940684114719e-09,0,3.088940684114719e-09,0
3.099283155202907e-09,8.695600224204147e-07,3.099283155202907e-09,0,3.099283155202907e-09,0
3.10837092297729e-09,2.346860442019836e-07,3.10837092297729e-09,0,3.10837092297729e-09,0
3.117309197252331e-09,2.791625300864128e-07,3.117309197252331e-09,0,3.117309197252331e-09,0
3.125098372738684e-09,1.247573907261958e-07,3.125098372738684e-09,0,3.125098372738684e-09,0
3.132817391239668e-09,-7.519976660372957e-08,3.132817391239668e-09,0,3.132817391239668e-09,0
3.141462273482371e-09,-2.401013544947916e-07,3.141462273482371e-09,0,3.141462273482371e-09,0
3.153228523566596e-09,-5.160171395945012e-07,3.153228523566596e-09,0,3.153228523566596e-09,0
3.16345110931468e-09,-1.202179012864381e-07,3.16345110931468e-09,0,3.16345110931468e-09,0
3.17475161819592e-09,2.613556591361968e-07,3.17475161819592e-09,0,3.17475161819592e-09,0
3.186387326455462e-09,1.503123538909604e-07,3.186387326455462e-09,0,3.186387326455462e-09,0
3.200649220109525e-09,9.579718173693051e-08,3.200649220109525e-09,0,3.200649220109525e-09,0
3.218769213839265e-09,5.694795543900892e-08,3.218769213839265e-09,0,3.218769213839265e-09,0
3.244502692496363e-09,5.03257594281646e-08,3.244502692496363e-09,0,3.244502692496363e-09,0
3.28338620146209e-09,4.946086792667042e-08,3.28338620146209e-09,0,3.28338620146209e-09,0
3.352503193434853e-09,4.926047205553982e-08,3.352503193434853e-09,0,3.352503193434853e-09,0
3.462389595996675e-09,4.995329173687799e-08,3.462389595996675e-09,0,3.462389595996675e-09,0
3.6e-09,4.894805378336228e-08,3.6e-09,0,3.6e-09,0
3.6000390625e-09,1.384031715527185e-07,3.6000390625e-09,0,3.6000390625e-09,0.003125000000020088
3.600117187500001e-09,4.757175450499436e-07,3.600117187500001e-09,0,3.600117187500001e-09,0.009375000000060262
3.600273437500002e-09,1.430777874794452e-06,3.600273437500002e-09,0,3.600273437500002e-09,0.02187500000014061
3.600317300509243e-09,1.664480558075517e-06,3.600317300509243e-09,0,3.600317300509243e-09,0.02538404073945767
3.600405026527726e-09,2.06448352170094e-06,3.600405026527726e-09,0,3.600405026527726e-09,0.03240212221809179
3.600580478564692e-09,2.720408416667077e-06,3.600580478564692e-09,0,3.600580478564692e-09,0.04643828517536003
3.600931382638624e-09,3.786756585062724e-06,3.600931382638624e-09,0,3.600931382638624e-09,0.0745106110898965
3.601633190786487e-09,3.955826986961952e-06,3.601633190786487e-09,0,3.601633190786487e-09,0.1306552629189695
3.603036807082214e-09,1.933377954715903e-06,3.603036807082214e-09,0,3.603036807082214e-09,0.2429445665771154
3.605165812667786e-09,-2.153032502340062e-06,3.605165812667786e-09,0,3.605165812667786e-09,0.4132650134228917
3.607647542331087e-09,-4.024352326579191e-06,3.607647542331087e-09,0,3.607647542331087e-09,0.6118033864869652
3.608823771165544e-09,-2.844762657617635e-06,3.608823771165544e-09,0,3.608823771165544e-09,0.705901693243506
3.61e-09,-1.648152757869793e-06,3.61e-09,0,3.61e-09,0.8
3.610063295602499e-09,-1.738243873375639e-06,3.610063295602499e-09,0,3.610063295602499e-09,0.8
3.610189886807498e-09,-2.070557135126433e-06,3.610189886807498e-09,0,3.610189886807498e-09,0.8
3.610253182409997e-09,-2.281919312607543e-06,3.610253182409997e-09,0,3.610253182409997e-09,0.8
3.610379773614996e-09,-2.585506117572067e-06,3.610379773614996e-09,0,3.610379773614996e-09,0.8
3.61063293809768e-09,-2.977728068487784e-06,3.61063293809768e-09,0,3.61063293809768e-09,0.8
3.611002027531684e-09,-3.158966050778273e-06,3.611002027531684e-09,0,3.611002027531684e-09,0.8
3.611186572248686e-09,-3.091846215153742e-06,3.611186572248686e-09,0,3.611186572248686e-09,0.8
3.61155566168269e-09,-2.739477566960309e-06,3.61155566168269e-09,0,3.61155566168269e-09,0.8
3.6122938405507e-09,-1.677394633677196e-06,3.6122938405507e-09,0,3.6122938405507e-09,0.8
3.613770198286718e-09,1.645943398489681e-07,3.613770198286718e-09,0,3.613770198286718e-09,0.8
3.615224210578588e-09,2.284012616937058e-06,3.615224210578588e-09,0,3.615224210578588e-09,0.8
3.616829408512538e-09,2.874555257041921e-06,3.616829408512538e-09,0,3.616829408512538e-09,0.8
3.618264206969444e-09,2.701524050596818e-06,3.618264206969444e-09,0,3.618264206969444e-09,0.8
3.619863688543734e-09,2.121701737855682e-06,3.619863688543734e-09,0,3.619863688543734e-09,0.8
3.621935460116187e-09,1.260708142289195e-06,3.621935460116187e-09,0,3.621935460116187e-09,0.8
3.624945237585351e-09,2.532991372449006e-07,3.624945237585351e-09,0,3.624945237585351e-09,0.8
3.629521827532635e-09,-4.677916708876938e-07,3.629521827532635e-09,0,3.629521827532635e-09,0.8
3.63755744111551e-09,-3.721568364378132e-07,3.63755744111551e-09,0,3.63755744111551e-09,0.8
3.65006160059602e-09,1.037809440377013e-07,3.65006160059602e-09,0,3.65006160059602e-09,0.8
3.664584664126847e-09,1.158166754920905e-07,3.664584664126847e-09,0,3.664584664126847e-09,0.8
3.678603269373121e-09,9.800404789102831e-08,3.678603269373121e-09,0,3.678603269373121e-09,0.8
3.690486521752156e-09,2.142413404682149e-07,3.690486521752156e-09,0,3.690486521752156e-09,0.8
3.703264429406299e-09,3.153083321923876e-07,3.703264429406299e-09,0,3.703264429406299e-09,0.8
3.713028874483742e-09,2.886294650108971e-08,3.713028874483742e-09,0,3.713028874483742e-09,0.8
3.722843887844783e-09,-1.921131938465139e-07,3.722843887844783e-09,0,3.722843887844783e-09,0.8
3.735129410793411e-09,-1.260077278103679e-06,3.735129410793411e-09,0,3.735129410793411e-09,0.8
3.738300126546617e-09,-1.098492823325314e-06,3.738300126546617e-09,0,3.738300126546617e-09,0.8
3.74464155805303e-09,-2.524318849296678e-07,3.74464155805303e-09,0,3.74464155805303e-09,0.8
3.750170796673691e-09,3.255648781479389e-07,3.750170796673691e-09,0,3.750170796673691e-09,0.8
3.757016964476691e-09,5.596097108561509e-07,3.757016964476691e-09,0,3.757016964476691e-09,0.8
3.764592197074968e-09,1.555822641488787e-06,3.764592197074968e-09,0,3.764592197074968e-09,0.8
3.771528363524095e-09,8.768786712561085e-07,3.771528363524095e-09,0,3.771528363524095e-09,0.8
3.778395814735983e-09,-5.45621025314191e-08,3.778395814735983e-09,0,3.778395814735983e-09,0.8
3.786865822885707e-09,-2.809883181190652e-07,3.786865822885707e-09,0,3.786865822885707e-09,0.8
3.798105046595409e-09,-1.54419927280068e-07,3.798105046595409e-09,0,3.798105046595409e-09,0.8
3.813784216495279e-09,1.12456511236157e-08,3.813784216495279e-09,0,3.813784216495279e-09,0.8
3.836476271215295e-09,4.876414106915353e-08,3.836476271215295e-09,0,3.836476271215295e-09,0.8
3.874172054268172e-09,5.261820004837666e-08,3.874172054268172e-09,0,3.874172054268172e-09,0.8
3.930319846038119e-09,4.54405973813996e-08,3.930319846038119e-09,0,3.930319846038119e-09,0.8
4.024734842454325e-09,5.398474894947946e-08,4.024734842454325e-09,0,4.024734842454325e-09,0.8
4.117367421227163e-09,4.474569493332834e-08,4.117367421227163e-09,0,4.117367421227163e-09,0.8
4.21e-09,5.452283256031702e-08,4.21e-09,0,4.21e-09,0.8
4.2100390625e-09,-1.571312210829611e-08,4.2100390625e-09,0,4.2100390625e-09,0.7968749999999634
4.210117187500001e-09,-2.772814504415584e-07,4.210117187500001e-09,0,4.210117187500001e-09,0.7906249999999232
4.210273437500002e-09,-7.579150848827494e-07,4.210273437500002e-09,0,4.210273437500002e-09,0.7781249999998429
4.210455629563986e-09,-1.143940993198761e-06,4.210455629563986e-09,0,4.210455629563986e-09,0.763549634881132
4.210761306277959e-09,-1.746254431552359e-06,4.210761306277959e-09,0,4.210761306277959e-09,0.7390954977632864
4.211300722448312e-09,-2.166217747748001e-06,4.211300722448312e-09,0,4.211300722448312e-09,0.6959422041350057
4.212183591269851e-09,-2.060352657036342e-06,4.212183591269851e-09,0,4.212183591269851e-09,0.6253126984119014
4.213656751063635e-09,-7.583346723903335e-07,4.213656751063635e-09,0,4.213656751063635e-09,0.5074599149092238
4.215666982401585e-09,7.201271764574236e-07,4.215666982401585e-09,0,4.215666982401585e-09,0.3466414078731719
4.218122717273721e-09,2.099211580864459e-06,4.218122717273721e-09,0,4.218122717273721e-09,0.1501826181023078
4.219061358636861e-09,2.392268692343734e-06,4.219061358636861e-09,0,4.219061358636861e-09,0.07509130905112216
4.22e-09,2.092818013210146e-06,4.22e-09,0,4.22e-09,0
4.220068514017774e-09,2.234824005527029e-06,4.220068514017774e-09,0,4.220068514017774e-09,0
4.220102771026661e-09,2.327715390699163e-06,4.220102771026661e-09,0,4.220102771026661e-09,0
4.220171285044435e-09,2.592324875693907e-06,4.220171285044435e-09,0,4.220171285044435e-09,0
4.220308313079982e-09,3.127173930902287e-06,4.220308313079982e-09,0,4.220308313079982e-09,0
4.220483725330271e-09,3.647274172017053e-06,4.220483725330271e-09,0,4.220483725330271e-09,0
4.220834549830849e-09,4.271228472239531e-06,4.220834549830849e-09,0,4.220834549830849e-09,0
4.221536198832004e-09,4.335085447969603e-06,4.221536198832004e-09,0,4.221536198832004e-09,0
4.222939496834316e-09,2.423318379051311e-06,4.222939496834316e-09,0,4.222939496834316e-09,0
4.22473423187977e-09,-3.891514026185286e-07,4.22473423187977e-09,0,4.22473423187977e-09,0
4.227218843828379e-09,-2.635741466887576e-06,4.227218843828379e-09,0,4.227218843828379e-09,0
4.229497094341839e-09,-2.658154733767182e-06,4.229497094341839e-09,0,4.229497094341839e-09,0
4.231446060232887e-09,-1.8443133949584e-06,4.231446060232887e-09,0,4.231446060232887e-09,0
4.233523204225079e-09,-1.130446155179658e-06,4.233523204225079e-09,0,4.233523204225079e-09,0
4.236320811495577e-09,-1.165959127992547e-07,4.236320811495577e-09,0,4.236320811495577e-09,0
4.240661441346487e-09,6.828477511750335e-07,4.240661441346487e-09,0,4.240661441346487e-09,0
4.246814159680908e-09,6.352512794954293e-07,4.246814159680908e-09,0,4.246814159680908e-09,0
4.254209970107402e-09,9.723602943508474e-08,4.254209970107402e-09,0,4.254209970107402e-09,0
4.264204180451612e-09,-2.473491147929621e-07,4.264204180451612e-09,0,4.264204180451612e-09,0
4.272913547613321e-09,-3.471759591334934e-07,4.272913547613321e-09,0,4.272913547613321e-09,0
4.281159295281724e-09,-1.767414010816826e-07,4.281159295281724e-09,0,4.281159295281724e-09,0
4.288940504223533e-09,2.54055987854989e-07,4.288940504223533e-09,0,4.288940504223533e-09,0
4.299282997350429e-09,8.695024680792491e-07,4.299282997350429e-09,0,4.299282997350429e-09,0
4.308370829331587e-09,2.343438140408229e-07,4.308370829331587e-09,0,4.308370829331587e-09,0
4.317310989285285e-09,2.78026173679818e-07,4.317310989285285e-09,0,4.317310989285285e-09,0
4.325099916094973e-09,1.247335599258989e-07,4.325099916094973e-09,0,4.325099916094973e-09,0
4.332818965728035e-09,-7.554948911392565e-08,4.332818965728035e-09,0,4.332818965728035e-09,0
4.34146539469018e-09,-2.403183616272353e-07,4.34146539469018e-09,0,4.34146539469018e-09,0
4.353227900877621e-09,-5.161256798713221e-07,4.353227900877621e-09,0,4.353227900877621e-09,0
4.363450611284591e-09,-1.199872930040204e-07,4.363450611284591e-09,0,4.363450611284591e-09,0
4.374750190517824e-09,2.613075109631084e-07,4.374750190517824e-09,0,4.374750190517824e-09,0
4.386386405116571e-09,1.503104037871334e-07,4.386386405116571e-09,0,4.386386405116571e-09,0
4.400648534514269e-09,9.578099432276443e-08,4.400648534514269e-09,0,4.400648534514269e-09,0
4.418769633389881e-09,5.695884423642987e-08,4.418769633389881e-09,0,4.418769633389881e-09,0
4.444504483635514e-09,5.030924043906858e-08,4.444504483635514e-09,0,4.444504483635514e-09,0
4.483391453601119e-09,4.947797269800708e-08,4.483391453601119e-09,0,4.483391453601119e-09,0
4.552516821728478e-09,4.924299787961305e-08,4.552516821728478e-09,0,4.552516821728478e-09,0
4.662405594372106e-09,4.997099883173786e-08,4.662405594372106e-09,0,4.662405594372106e-09,0
4.8e-09,4.893015510429476e-08,4.8e-09,0,4.8e-09,0
4.8000390625e-09,1.383979290271051e-07,4.8000390625e-09,0,4.8000390625e-09,0.003125000000020088
4.800117187500001e-09,4.75723252778683e-07,4.800117187500001e-09,0,4.800117187500001e-09,0.009375000000060262
4.800273437500002e-09,1.430780288450397e-06,4.800273437500002e-09,0,4.800273437500002e-09,0.02187500000014061
4.800317300509262e-09,1.664484565559304e-06,4.800317300509262e-09,0,4.800317300509262e-09,0.02538404074097968
4.800405026527783e-09,2.064488241362804e-06,4.800405026527783e-09,0,4.800405026527783e-09,0.03240212222265783
4.800580478564825e-09,2.720413235489739e-06,4.800580478564825e-09,0,4.800580478564825e-09,0.04643828518601411
4.800931382638909e-09,3.786762354011465e-06,4.800931382638909e-09,0,4.800931382638909e-09,0.07451061111272669
4.801633190787077e-09,3.955832332933736e-06,4.801633190787077e-09,0,4.801633190787077e-09,0.1306552629661518
4.803036807083412e-09,1.933381625487703e-06,4.803036807083412e-09,0,4.803036807083412e-09,0.2429445666730022
4.805165812682123e-09,-2.153033457607162e-06,4.805165812682123e-09,0,4.805165812682123e-09,0.4132650145698272
4.807647542346551e-09,-4.024357346532928e-06,4.807647542346551e-09,0,4.807647542346551e-09,0.6118033877240965
4.808823771173275e-09,-2.844767545784449e-06,4.808823771173275e-09,0,4.808823771173275e-09,0.7059016938620386
4.81e-09,-1.648156182061034e-06,4.81e-09,0,4.81e-09,0.7999999999999808
4.810063295603977e-09,-1.738247716215056e-06,4.810063295603977e-09,0,4.810063295603977e-09,0.8
4.810189886811931e-09,-2.070561362776309e-06,4.810189886811931e-09,0,4.810189886811931e-09,0.8
4.810253182415908e-09,-2.281923687278436e-06,4.810253182415908e-09,0,4.810253182415908e-09,0.8
4.810379773623862e-09,-2.585510782592989e-06,4.810379773623862e-09,0,4.810379773623862e-09,0.8
4.810632938112777e-09,-2.977733066072106e-06,4.810632938112777e-09,0,4.810632938112777e-09,0.8
4.811002027554992e-09,-3.158971200412007e-06,4.811002027554992e-09,0,4.811002027554992e-09,0.8
4.811186572276099e-09,-3.091851842068446e-06,4.811186572276099e-09,0,4.811186572276099e-09,0.8
4.811555661718313e-09,-2.739482746930444e-06,4.811555661718313e-09,0,4.811555661718313e-09,0.8
4.812293840602742e-09,-1.677398304885707e-06,4.812293840602742e-09,0,4.812293840602742e-09,0.8
4.813770198371599e-09,1.645927280708468e-07,4.813770198371599e-09,0,4.813770198371599e-09,0.8
4.815224210697464e-09,2.284014981814897e-06,4.815224210697464e-09,0,4.815224210697464e-09,0.8
4.816829408507168e-09,2.874558040764609e-06,4.816829408507168e-09,0,4.816829408507168e-09,0.8
4.818264206953621e-09,2.701528202895715e-06,4.818264206953621e-09,0,4.818264206953621e-09,0.8
4.81986368860445e-09,2.121706350683381e-06,4.81986368860445e-09,0,4.81986368860445e-09,0.8
4.821935460363189e-09,1.260712090774284e-06,4.821935460363189e-09,0,4.821935460363189e-09,0.8
4.824945238077057e-09,2.533006577836788e-07,4.824945238077057e-09,0,4.824945238077057e-09,0.8
4.829521828482104e-09,-4.677928405602331e-07,4.829521828482104e-09,0,4.829521828482104e-09,0.8
4.837557443192949e-09,-3.721583434686325e-07,4.837557443192949e-09,0,4.837557443192949e-09,0.8
4.850061604522612e-09,1.037812019404032e-07,4.850061604522612e-09,0,4.850061604522612e-09,0.8
4.864584668102215e-09,1.15816976230158e-07,4.864584668102215e-09,0,4.864584668102215e-09,0.8
4.878603273852249e-09,9.800547053501644e-08,4.878603273852249e-09,0,4.878603273852249e-09,0.8
4.890486394280985e-09,2.142438424025552e-07,4.890486394280985e-09,0,4.890486394280985e-09,0.8
4.903264300335278e-09,3.153163451287272e-07,4.903264300335278e-09,0,4.903264300335278e-09,0.8
4.913028661550063e-09,2.888159636605883e-08,4.913028661550063e-09,0,4.913028661550063e-09,0.8
4.922843541910625e-09,-1.920927358068513e-07,4.922843541910625e-09,0,4.922843541910625e-09,0.8
4.935128308929241e-09,-1.260204344238852e-06,4.935128308929241e-09,0,4.935128308929241e-09,0.8
4.938298948605839e-09,-1.098760541366884e-06,4.938298948605839e-09,0,4.938298948605839e-09,0.8
4.944640227959036e-09,-2.52364102260134e-07,4.944640227959036e-09,0,4.944640227959036e-09,0.8
4.950169404272538e-09,3.263588437423341e-07,4.950169404272538e-09,0,4.950169404272538e-09,0.8
4.957016327515908e-09,5.603429793109516e-07,4.957016327515908e-09,0,4.957016327515908e-09,0.8
4.964591748090948e-09,1.555485097684301e-06,4.964591748090948e-09,0,4.964591748090948e-09,0.8
4.971528630482158e-09,8.757112043615276e-07,4.971528630482158e-09,0,4.971528630482158e-09,0.8
4.97839595216015e-09,-5.541079277289589e-08,4.97839595216015e-09,0,4.97839595216015e-09,0.8
